venta_id,fecha_id,cliente_id,producto_id,cantidad,precio_unitario_clp,descuento_pct,monto_total_clp,canal_venta,metodo_pago
7261,273,1047,88,1,78000,0.0,78000,Web,Cuotas sin interés
7262,273,233,139,1,562000,0.0,562000,Redes Sociales,Tarjeta Crédito
7263,273,979,67,1,17000,0.0,17000,Redes Sociales,Transferencia
7264,273,1685,48,1,1406000,0.05,1335700,App Móvil,Débito
7265,273,410,91,1,43000,0.0,43000,Redes Sociales,Débito
7266,273,1107,1,1,1592000,0.0,1592000,Marketplace,Transferencia
7267,273,566,138,1,365000,0.05,346750,Web,Débito
7268,273,2465,85,3,8000,0.05,22800,Web,WebPay
7269,273,135,138,1,365000,0.0,365000,Redes Sociales,Débito
7270,273,1715,66,1,52000,0.0,52000,App Móvil,Transferencia
7271,273,1134,65,1,92000,0.0,92000,Marketplace,Cuotas sin interés
7272,273,2309,72,1,61000,0.0,61000,Marketplace,Cuotas sin interés
7273,273,1887,99,3,88000,0.05,250800,App Móvil,Débito
7274,273,1447,86,3,82000,0.05,233700,Web,Débito
7275,273,488,137,1,609000,0.0,609000,Web,Transferencia
7276,273,26,10,1,1767000,0.0,1767000,Web,Transferencia
7277,273,2235,99,1,88000,0.0,88000,Web,Tarjeta Crédito
7278,273,388,65,1,92000,0.0,92000,App Móvil,WebPay
7279,273,2284,44,1,1335000,0.0,1335000,Web,Tarjeta Crédito
7280,273,854,81,1,46000,0.05,43700,Web,Tarjeta Crédito
7281,273,1977,81,1,46000,0.0,46000,App Móvil,Transferencia
7282,273,443,47,1,1389000,0.0,1389000,Web,Débito
7283,273,1991,72,1,61000,0.05,57950,App Móvil,WebPay
7284,273,1206,72,1,61000,0.0,61000,App Móvil,Tarjeta Crédito
7285,274,781,122,1,826000,0.0,826000,App Móvil,WebPay
7286,274,78,81,3,46000,0.0,138000,Web,WebPay
7287,274,2217,104,1,15000,0.0,15000,Marketplace,Débito
7288,274,1693,49,1,979000,0.0,979000,App Móvil,WebPay
7289,274,2473,117,1,530000,0.0,530000,Web,Cuotas sin interés
7290,274,2297,137,1,609000,0.0,609000,Marketplace,WebPay
7291,274,818,93,1,33000,0.0,33000,Redes Sociales,Tarjeta Crédito
7292,274,18,34,1,322000,0.0,322000,Web,Transferencia
7293,274,2340,132,1,111000,0.0,111000,App Móvil,Tarjeta Crédito
7294,274,416,108,1,648000,0.05,615600,Web,Transferencia
7295,274,436,103,1,74000,0.05,70300,App Móvil,Transferencia
7296,274,2430,14,1,1059000,0.0,1059000,Web,Débito
7297,274,137,110,1,593000,0.0,593000,App Móvil,WebPay
7298,274,1418,38,1,1296000,0.0,1296000,Web,Débito
7299,274,194,50,1,124000,0.0,124000,Redes Sociales,Tarjeta Crédito
7300,275,376,70,3,46000,0.05,131100,App Móvil,WebPay
7301,275,465,84,2,41000,0.0,82000,Web,WebPay
7302,275,1319,68,1,113000,0.1,101700,Web,Cuotas sin interés
7303,275,1893,77,2,20000,0.0,40000,Redes Sociales,Tarjeta Crédito
7304,275,1198,58,1,1169000,0.0,1169000,Marketplace,Débito
7305,275,245,44,1,1335000,0.1,1201500,Redes Sociales,Transferencia
7306,275,993,86,1,82000,0.0,82000,Marketplace,Débito
7307,275,817,120,1,590000,0.0,590000,Marketplace,Transferencia
7308,275,1059,40,1,697000,0.0,697000,App Móvil,Transferencia
7309,275,422,12,1,1341000,0.1,1206900,Web,WebPay
7310,275,1453,54,1,786000,0.1,707400,Web,Débito
7311,275,2418,147,1,578000,0.1,520200,Web,WebPay
7312,275,916,117,1,530000,0.05,503500,Marketplace,Transferencia
7313,275,1115,89,2,84000,0.0,168000,Web,WebPay
7314,275,1110,138,1,365000,0.0,365000,Redes Sociales,Transferencia
7315,275,203,76,1,109000,0.0,109000,App Móvil,Tarjeta Crédito
7316,275,753,148,1,102000,0.0,102000,Marketplace,Tarjeta Crédito
7317,275,110,61,1,1469000,0.05,1395550,Web,WebPay
7318,275,1178,53,1,1641000,0.1,1476900,Web,WebPay
7319,275,1246,93,1,33000,0.0,33000,Redes Sociales,Tarjeta Crédito
7320,275,480,70,2,46000,0.0,92000,Web,Cuotas sin interés
7321,275,322,92,1,111000,0.1,99900,Web,Tarjeta Crédito
7322,275,1240,62,1,627000,0.0,627000,Web,Débito
7323,276,2413,93,1,33000,0.1,29700,App Móvil,Transferencia
7324,276,1176,77,1,20000,0.0,20000,Web,Transferencia
7325,276,952,85,1,8000,0.1,7200,Marketplace,Tarjeta Crédito
7326,276,2388,36,1,1408000,0.0,1408000,App Móvil,WebPay
7327,276,1055,110,1,593000,0.0,593000,Marketplace,WebPay
7328,276,31,106,1,505000,0.0,505000,Web,Cuotas sin interés
7329,276,160,8,1,1005000,0.0,1005000,Redes Sociales,Tarjeta Crédito
7330,276,160,70,2,46000,0.05,87400,Redes Sociales,Débito
7331,276,1937,25,1,2117000,0.05,2011150,Redes Sociales,WebPay
7332,276,1625,108,1,648000,0.0,648000,Marketplace,Tarjeta Crédito
7333,276,1840,102,2,22000,0.1,39600,Marketplace,Transferencia
7334,276,793,133,1,616000,0.0,616000,App Móvil,Cuotas sin interés
7335,276,2140,52,1,621000,0.0,621000,Web,WebPay
7336,276,1953,77,1,20000,0.05,19000,Marketplace,WebPay
7337,276,1807,45,1,1606000,0.0,1606000,Marketplace,Débito
7338,276,1775,69,1,64000,0.1,57600,Redes Sociales,Transferencia
7339,277,1452,97,1,108000,0.05,102600,App Móvil,Transferencia
7340,277,787,147,1,578000,0.0,578000,App Móvil,Tarjeta Crédito
7341,277,1076,44,1,1335000,0.05,1268250,Web,Débito
7342,277,1614,84,2,41000,0.0,82000,Web,Transferencia
7343,277,720,43,1,615000,0.0,615000,Redes Sociales,WebPay
7344,277,241,8,1,1005000,0.0,1005000,Marketplace,Débito
7345,277,2205,66,2,52000,0.0,104000,Redes Sociales,Cuotas sin interés
7346,277,1190,125,1,868000,0.0,868000,Web,Cuotas sin interés
7347,277,2499,16,1,2303000,0.0,2303000,Web,WebPay
7348,277,1634,74,1,74000,0.05,70300,App Móvil,Transferencia
7349,277,2329,104,1,15000,0.05,14250,App Móvil,WebPay
7350,277,1605,142,1,272000,0.0,272000,Web,Transferencia
7351,277,1064,74,1,74000,0.0,74000,Marketplace,Tarjeta Crédito
7352,277,2212,142,1,272000,0.0,272000,App Móvil,Cuotas sin interés
7353,277,606,13,1,1841000,0.0,1841000,Web,Tarjeta Crédito
7354,277,263,102,1,22000,0.0,22000,Web,Transferencia
7355,277,1709,93,2,33000,0.0,66000,App Móvil,Cuotas sin interés
7356,277,2367,54,1,786000,0.1,707400,Marketplace,Débito
7357,277,1359,81,1,46000,0.0,46000,App Móvil,Débito
7358,277,2120,37,1,89000,0.0,89000,App Móvil,WebPay
7359,277,114,127,1,770000,0.0,770000,Web,Cuotas sin interés
7360,278,1515,84,3,41000,0.05,116850,Marketplace,WebPay
7361,278,721,150,1,442000,0.0,442000,Marketplace,Cuotas sin interés
7362,278,1066,150,1,442000,0.05,419900,Marketplace,Débito
7363,278,1589,123,1,39000,0.1,35100,App Móvil,Débito
7364,278,226,23,1,1239000,0.0,1239000,Redes Sociales,Débito
7365,278,866,142,1,272000,0.05,258400,Web,Débito
7366,278,674,90,1,113000,0.05,107350,Web,WebPay
7367,278,2032,110,1,593000,0.0,593000,App Móvil,WebPay
7368,278,1803,72,3,61000,0.0,183000,App Móvil,Débito
7369,278,2306,64,1,1487000,0.0,1487000,Redes Sociales,WebPay
7370,278,1591,77,1,20000,0.0,20000,App Móvil,Débito
7371,278,2326,39,1,1407000,0.05,1336650,Web,Débito
7372,278,954,68,1,113000,0.05,107350,App Móvil,Débito
7373,278,1850,123,1,39000,0.0,39000,App Móvil,Tarjeta Crédito
7374,278,1282,14,1,1059000,0.0,1059000,Redes Sociales,WebPay
7375,278,2230,40,1,697000,0.0,697000,App Móvil,Cuotas sin interés
7376,278,1529,36,1,1408000,0.0,1408000,App Móvil,Cuotas sin interés
7377,278,1277,72,1,61000,0.1,54900,Marketplace,Transferencia
7378,278,1840,43,1,615000,0.1,553500,Marketplace,Transferencia
7379,278,1641,39,1,1407000,0.05,1336650,App Móvil,Tarjeta Crédito
7380,278,985,135,1,261000,0.0,261000,Web,Transferencia
7381,278,1998,129,1,844000,0.0,844000,Marketplace,Cuotas sin interés
7382,278,223,12,1,1341000,0.0,1341000,Marketplace,Cuotas sin interés
7383,279,560,80,2,31000,0.0,62000,App Móvil,Cuotas sin interés
7384,279,739,88,1,78000,0.05,74100,Marketplace,Débito
7385,279,1960,65,1,92000,0.1,82800,App Móvil,Transferencia
7386,279,1222,119,1,271000,0.0,271000,Marketplace,Cuotas sin interés
7387,279,1151,104,2,15000,0.0,30000,Marketplace,Tarjeta Crédito
7388,279,871,100,3,107000,0.0,321000,Web,Débito
7389,279,373,150,1,442000,0.0,442000,Marketplace,Tarjeta Crédito
7390,279,1302,55,1,474000,0.05,450300,Web,Débito
7391,279,1568,101,1,78000,0.0,78000,App Móvil,Tarjeta Crédito
7392,279,1056,85,2,8000,0.0,16000,Marketplace,Cuotas sin interés
7393,279,1703,63,1,472000,0.05,448400,Redes Sociales,Débito
7394,279,2262,41,1,1565000,0.0,1565000,Web,Transferencia
7395,279,372,89,2,84000,0.0,168000,Web,Tarjeta Crédito
7396,279,599,116,1,720000,0.05,684000,Web,WebPay
7397,279,260,85,1,8000,0.0,8000,App Móvil,Débito
7398,279,1650,50,1,124000,0.0,124000,Marketplace,Transferencia
7399,279,1592,66,2,52000,0.05,98800,Marketplace,Tarjeta Crédito
7400,279,599,70,3,46000,0.1,124200,Marketplace,Transferencia
7401,279,519,146,1,36000,0.0,36000,Marketplace,Débito
7402,279,268,2,1,2683000,0.1,2414700,Web,Cuotas sin interés
7403,279,1189,148,1,102000,0.0,102000,Web,Cuotas sin interés
7404,279,470,147,1,578000,0.0,578000,Web,Débito
7405,279,2364,150,1,442000,0.0,442000,Marketplace,Cuotas sin interés
7406,279,446,144,1,334000,0.1,300600,Marketplace,Cuotas sin interés
7407,279,651,71,1,116000,0.1,104400,Marketplace,Débito
7408,279,2436,10,1,1767000,0.0,1767000,Web,Transferencia
7409,279,698,50,1,124000,0.0,124000,App Móvil,Transferencia
7410,279,1314,141,1,625000,0.0,625000,Redes Sociales,Transferencia
7411,279,1941,5,1,2283000,0.05,2168850,Web,Débito
7412,279,721,85,1,8000,0.05,7600,Marketplace,WebPay
7413,279,1830,27,1,3315000,0.0,3315000,Web,WebPay
7414,279,259,59,1,1462000,0.05,1388900,Web,WebPay
7415,279,528,31,1,749000,0.1,674100,Marketplace,Tarjeta Crédito
7416,279,2057,124,1,400000,0.05,380000,Web,Tarjeta Crédito
7417,279,316,89,2,84000,0.1,151200,Marketplace,Cuotas sin interés
7418,279,571,133,1,616000,0.0,616000,Marketplace,Tarjeta Crédito
7419,279,426,97,1,108000,0.0,108000,App Móvil,Débito
7420,279,84,145,1,211000,0.0,211000,Marketplace,WebPay
7421,279,1211,81,1,46000,0.0,46000,App Móvil,Débito
7422,279,624,93,2,33000,0.0,66000,Web,WebPay
7423,279,1882,87,1,63000,0.0,63000,Marketplace,Tarjeta Crédito
7424,280,2241,133,1,616000,0.0,616000,App Móvil,Tarjeta Crédito
7425,280,717,85,1,8000,0.05,7600,App Móvil,Cuotas sin interés
7426,280,2299,126,1,283000,0.0,283000,Web,Transferencia
7427,280,1294,129,1,844000,0.1,759600,Redes Sociales,Tarjeta Crédito
7428,280,113,76,2,109000,0.05,207100,Web,WebPay
7429,280,360,81,2,46000,0.1,82800,Marketplace,Transferencia
7430,280,242,73,1,36000,0.1,32400,Redes Sociales,WebPay
7431,280,676,132,1,111000,0.0,111000,App Móvil,Tarjeta Crédito
7432,280,2435,107,1,595000,0.0,595000,Marketplace,Transferencia
7433,280,747,90,1,113000,0.0,113000,Web,Transferencia
7434,280,1398,150,1,442000,0.1,397800,App Móvil,Transferencia
7435,280,2330,89,2,84000,0.0,168000,App Móvil,Transferencia
7436,280,610,106,1,505000,0.05,479750,Web,Tarjeta Crédito
7437,280,901,104,1,15000,0.0,15000,App Móvil,Transferencia
7438,280,1974,67,1,17000,0.0,17000,App Móvil,Tarjeta Crédito
7439,280,804,69,2,64000,0.05,121600,Marketplace,Tarjeta Crédito
7440,280,1920,100,1,107000,0.0,107000,Redes Sociales,Cuotas sin interés
7441,280,2363,80,2,31000,0.0,62000,Web,Tarjeta Crédito
7442,280,2087,87,2,63000,0.0,126000,Web,WebPay
7443,280,1439,99,1,88000,0.0,88000,App Móvil,Tarjeta Crédito
7444,280,1515,105,2,4000,0.0,8000,App Móvil,Transferencia
7445,280,839,57,1,1679000,0.0,1679000,Marketplace,Transferencia
7446,280,2228,39,1,1407000,0.0,1407000,App Móvil,Cuotas sin interés
7447,280,962,60,1,1615000,0.0,1615000,Web,Cuotas sin interés
7448,280,2288,81,1,46000,0.0,46000,Marketplace,Tarjeta Crédito
7449,280,1103,66,2,52000,0.0,104000,Marketplace,Débito
7450,280,1590,87,1,63000,0.0,63000,App Móvil,WebPay
7451,280,324,19,1,1379000,0.0,1379000,App Móvil,Débito
7452,280,2037,81,2,46000,0.0,92000,Web,Tarjeta Crédito
7453,280,2467,69,1,64000,0.0,64000,Web,Tarjeta Crédito
7454,281,1982,138,1,365000,0.3,255500,Marketplace,Transferencia
7455,281,961,82,1,77000,0.25,57750,Web,Cuotas sin interés
7456,281,1645,56,1,578000,0.1,520200,Web,Transferencia
7457,281,150,70,2,46000,0.34,60720,Marketplace,Transferencia
7458,281,1688,91,1,43000,0.37,27090,Marketplace,Cuotas sin interés
7459,281,921,75,2,9000,0.26,13320,Marketplace,Cuotas sin interés
7460,281,825,71,1,116000,0.37,73080,App Móvil,Débito
7461,281,57,86,2,82000,0.29,116440,App Móvil,WebPay
7462,281,601,53,1,1641000,0.17,1362030,Marketplace,Cuotas sin interés
7463,281,846,29,1,720000,0.16,604800,Marketplace,Cuotas sin interés
7464,281,54,9,1,1378000,0.17,1143740,App Móvil,Débito
7465,281,2171,54,1,786000,0.26,581640,Web,Cuotas sin interés
7466,281,2325,32,1,1505000,0.22,1173900,Redes Sociales,Cuotas sin interés
7467,281,177,66,1,52000,0.22,40560,App Móvil,WebPay
7468,281,1244,105,2,4000,0.21,6320,Marketplace,Tarjeta Crédito
7469,281,178,100,1,107000,0.13,93090,Web,Débito
7470,281,1083,90,1,113000,0.33,75710,Web,Débito
7471,281,687,122,1,826000,0.28,594720,Marketplace,Cuotas sin interés
7472,281,2374,59,1,1462000,0.23,1125740,Web,Cuotas sin interés
7473,281,1211,130,1,524000,0.36,335360,App Móvil,Tarjeta Crédito
7474,281,1916,72,1,61000,0.31,42090,App Móvil,WebPay
7475,281,1805,72,1,61000,0.28,43920,Marketplace,WebPay
7476,281,969,72,1,61000,0.35,39650,Web,Cuotas sin interés
7477,281,472,32,1,1505000,0.33,1008350,Web,WebPay
7478,281,1926,146,1,36000,0.29,25560,Redes Sociales,Transferencia
7479,281,2037,38,1,1296000,0.23,997920,App Móvil,WebPay
7480,281,1565,66,3,52000,0.18,127920,Web,Transferencia
7481,281,1727,64,1,1487000,0.34,981420,Web,WebPay
7482,281,2232,27,1,3315000,0.12,2917200,Redes Sociales,Transferencia
7483,281,391,16,1,2303000,0.3,1612100,Web,Transferencia
7484,281,619,60,1,1615000,0.18,1324300,App Móvil,Cuotas sin interés
7485,281,1460,126,1,283000,0.28,203760,App Móvil,Cuotas sin interés
7486,281,1006,66,2,52000,0.19,84240,Marketplace,Transferencia
7487,281,145,36,1,1408000,0.21,1112320,Marketplace,Débito
7488,281,906,93,3,33000,0.17,82170,App Móvil,Cuotas sin interés
7489,281,2409,150,1,442000,0.19,358020,Web,Transferencia
7490,281,250,51,1,134000,0.28,96480,Marketplace,WebPay
7491,281,1275,58,1,1169000,0.36,748160,App Móvil,WebPay
7492,281,2302,146,1,36000,0.33,24120,Redes Sociales,Transferencia
7493,281,696,44,1,1335000,0.1,1201500,App Móvil,Transferencia
7494,281,1485,81,1,46000,0.2,36800,Marketplace,Débito
7495,281,708,53,1,1641000,0.29,1165110,Web,Débito
7496,281,1903,138,1,365000,0.31,251850,Marketplace,Débito
7497,281,1610,147,1,578000,0.3,404600,Web,Débito
7498,281,1518,113,1,257000,0.26,190180,App Móvil,Cuotas sin interés
7499,281,1898,63,1,472000,0.24,358720,Web,Cuotas sin interés
7500,281,629,72,1,61000,0.36,39040,Web,Débito
7501,281,771,53,1,1641000,0.28,1181520,Web,WebPay
7502,281,2354,131,1,436000,0.11,388040,Web,WebPay
7503,281,1356,135,1,261000,0.33,174870,Marketplace,Cuotas sin interés
7504,281,464,73,2,36000,0.32,48960,App Móvil,WebPay
7505,281,2237,94,1,99000,0.25,74250,Marketplace,Cuotas sin interés
7506,281,169,42,1,649000,0.33,434830,Web,Transferencia
7507,281,221,75,1,9000,0.12,7920,App Móvil,WebPay
7508,281,1998,92,1,111000,0.13,96570,App Móvil,Transferencia
7509,281,606,70,1,46000,0.32,31280,Redes Sociales,Cuotas sin interés
7510,281,1110,68,1,113000,0.13,98310,Marketplace,Transferencia
7511,281,318,1,1,1592000,0.12,1400960,App Móvil,Tarjeta Crédito
7512,281,2355,111,1,600000,0.36,384000,Marketplace,WebPay
7513,281,1708,131,1,436000,0.11,388040,Web,WebPay
7514,281,698,145,1,211000,0.2,168800,App Móvil,Débito
7515,281,1233,100,1,107000,0.27,78110,Web,Transferencia
7516,281,1781,85,1,8000,0.12,7040,Web,Cuotas sin interés
7517,281,2043,57,1,1679000,0.16,1410360,Web,WebPay
7518,281,393,150,1,442000,0.11,393380,Marketplace,Tarjeta Crédito
7519,281,1446,88,2,78000,0.31,107640,App Móvil,Cuotas sin interés
7520,281,1871,97,1,108000,0.32,73440,Marketplace,Transferencia
7521,281,812,97,2,108000,0.22,168480,App Móvil,Débito
7522,282,1895,118,1,196000,0.14,168560,App Móvil,Tarjeta Crédito
7523,282,704,87,2,63000,0.21,99540,Web,Transferencia
7524,282,1381,103,2,74000,0.2,118400,Web,Débito
7525,282,226,103,2,74000,0.14,127280,App Móvil,Transferencia
7526,282,949,41,1,1565000,0.3,1095500,Marketplace,Débito
7527,282,1444,42,1,649000,0.14,558140,Web,Cuotas sin interés
7528,282,882,26,1,3407000,0.31,2350830,App Móvil,WebPay
7529,282,1527,64,1,1487000,0.17,1234210,Marketplace,Cuotas sin interés
7530,282,295,78,1,118000,0.33,79060,App Móvil,Cuotas sin interés
7531,282,1613,150,1,442000,0.15,375700,Marketplace,Cuotas sin interés
7532,282,2118,101,1,78000,0.23,60060,Marketplace,WebPay
7533,282,1052,98,1,43000,0.27,31390,App Móvil,Tarjeta Crédito
7534,282,658,48,1,1406000,0.22,1096680,Redes Sociales,Débito
7535,282,619,21,1,822000,0.34,542520,Web,WebPay
7536,282,2478,85,2,8000,0.18,13120,Web,Transferencia
7537,282,1356,98,1,43000,0.24,32680,App Móvil,Débito
7538,282,1384,150,1,442000,0.11,393380,App Móvil,Tarjeta Crédito
7539,282,2484,68,1,113000,0.33,75710,App Móvil,Cuotas sin interés
7540,282,2265,132,1,111000,0.27,81030,App Móvil,Transferencia
7541,282,658,70,2,46000,0.23,70840,Web,Débito
7542,282,2288,97,1,108000,0.36,69120,Web,Transferencia
7543,282,1476,89,1,84000,0.2,67200,Marketplace,Tarjeta Crédito
7544,282,240,19,1,1379000,0.16,1158360,Marketplace,Débito
7545,282,206,28,1,2274000,0.29,1614540,Marketplace,Tarjeta Crédito
7546,282,363,8,1,1005000,0.3,703500,Marketplace,Cuotas sin interés
7547,282,2025,69,1,64000,0.34,42240,App Móvil,Tarjeta Crédito
7548,282,2066,102,1,22000,0.29,15620,Web,Tarjeta Crédito
7549,282,1408,43,1,615000,0.29,436650,App Móvil,Transferencia
7550,282,2265,90,1,113000,0.37,71190,Marketplace,Transferencia
7551,282,2454,60,1,1615000,0.11,1437350,App Móvil,WebPay
7552,282,1507,109,1,310000,0.36,198400,Web,WebPay
7553,282,962,105,1,4000,0.33,2680,Redes Sociales,WebPay
7554,282,1081,83,2,14000,0.12,24640,Marketplace,Tarjeta Crédito
7555,282,1082,59,1,1462000,0.35,950300,Web,Transferencia
7556,282,1450,112,1,107000,0.22,83460,App Móvil,Tarjeta Crédito
7557,282,386,45,1,1606000,0.37,1011780,Redes Sociales,Cuotas sin interés
7558,282,1435,60,1,1615000,0.36,1033600,Web,Débito
7559,282,2318,45,1,1606000,0.29,1140260,App Móvil,Transferencia
7560,282,2068,96,1,14000,0.12,12320,App Móvil,Cuotas sin interés
7561,282,1395,97,1,108000,0.29,76680,App Móvil,WebPay
7562,282,520,94,1,99000,0.36,63360,Marketplace,Transferencia
7563,282,1205,73,3,36000,0.18,88560,App Móvil,Transferencia
7564,282,2202,33,1,563000,0.11,501070,Web,Transferencia
7565,282,1690,135,1,261000,0.12,229680,Web,Cuotas sin interés
7566,282,2213,81,1,46000,0.32,31280,Web,Transferencia
7567,282,718,72,1,61000,0.19,49410,App Móvil,Débito
7568,282,398,88,2,78000,0.26,115440,Marketplace,Transferencia
7569,282,1253,46,1,286000,0.36,183040,Web,WebPay
7570,282,963,37,1,89000,0.37,56070,App Móvil,WebPay
7571,282,1186,72,2,61000,0.32,82960,Marketplace,Transferencia
7572,282,1199,51,1,134000,0.37,84420,Web,WebPay
7573,282,1375,131,1,436000,0.22,340080,App Móvil,Transferencia
7574,282,1945,83,1,14000,0.35,9100,Marketplace,WebPay
7575,282,135,79,1,82000,0.1,73800,App Móvil,Transferencia
7576,282,610,97,1,108000,0.34,71280,Web,Tarjeta Crédito
7577,282,2041,142,1,272000,0.35,176800,App Móvil,Cuotas sin interés
7578,282,1828,34,1,322000,0.13,280140,Redes Sociales,WebPay
7579,282,2186,118,1,196000,0.17,162680,App Móvil,Tarjeta Crédito
7580,283,1847,28,1,2274000,0.19,1841940,Web,Tarjeta Crédito
7581,283,399,85,2,8000,0.19,12960,Web,Tarjeta Crédito
7582,283,1943,65,1,92000,0.22,71760,App Móvil,Tarjeta Crédito
7583,283,274,36,1,1408000,0.34,929280,App Móvil,Transferencia
7584,283,290,78,1,118000,0.31,81420,App Móvil,Tarjeta Crédito
7585,283,1405,2,1,2683000,0.23,2065910,Web,WebPay
7586,283,2069,72,1,61000,0.18,50020,Marketplace,Transferencia
7587,283,243,34,1,322000,0.22,251160,App Móvil,Cuotas sin interés
7588,283,139,9,1,1378000,0.36,881920,Web,WebPay
7589,283,2412,116,1,720000,0.22,561600,App Móvil,WebPay
7590,283,53,136,1,569000,0.13,495030,App Móvil,Débito
7591,283,190,48,1,1406000,0.15,1195100,Web,Débito
7592,283,1249,84,2,41000,0.17,68060,App Móvil,Tarjeta Crédito
7593,283,1965,58,1,1169000,0.27,853370,Marketplace,Débito
7594,283,826,80,1,31000,0.37,19530,Marketplace,Transferencia
7595,283,2277,75,1,9000,0.15,7650,Web,WebPay
7596,283,106,57,1,1679000,0.18,1376780,Marketplace,Tarjeta Crédito
7597,283,427,98,2,43000,0.13,74820,Web,Tarjeta Crédito
7598,283,1230,36,1,1408000,0.26,1041920,Redes Sociales,Transferencia
7599,283,1372,19,1,1379000,0.29,979090,Web,WebPay
7600,283,2126,104,2,15000,0.38,18600,App Móvil,Cuotas sin interés
7601,283,816,95,1,65000,0.32,44200,App Móvil,Transferencia
7602,283,117,80,2,31000,0.12,54560,Web,Débito
7603,283,678,78,2,118000,0.34,155760,Marketplace,Cuotas sin interés
7604,283,725,80,1,31000,0.33,20770,App Móvil,Tarjeta Crédito
7605,283,2256,75,2,9000,0.34,11880,Web,Débito
7606,283,2266,71,2,116000,0.21,183280,App Móvil,Débito
7607,283,698,80,1,31000,0.2,24800,App Móvil,Transferencia
7608,283,344,83,2,14000,0.27,20440,Web,Transferencia
7609,283,2433,98,1,43000,0.21,33970,Redes Sociales,Tarjeta Crédito
7610,283,652,99,1,88000,0.38,54560,Marketplace,WebPay
7611,283,363,70,3,46000,0.25,103500,Web,WebPay
7612,283,1012,73,2,36000,0.21,56880,App Móvil,Tarjeta Crédito
7613,283,1978,69,1,64000,0.37,40320,Web,WebPay
7614,283,47,84,1,41000,0.14,35260,Marketplace,Tarjeta Crédito
